"35552","12","9","0","1","40.59","35.81","1.48","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35553","9","15","1","1","37.29","37.59","0.03","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35554","1","6","2","5","45.34","41.73","2.04","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35555","6","8","4","0","43.77","44.06","1.54","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35556","4","6","3","2","42.76","45.31","1.26","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35557","10","4","3","0","41.31","44.02","1.91","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35558","10","13","4","2","43.22","37.02","0.38","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35559","10","13","1","0","43.60","36.64","0.30","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35560","11","5","1","2","37.53","36.39","1.11","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35561","5","11","1","2","37.50","36.42","1.11","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35562","5","11","1","2","36.39","37.53","0.89","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35563","2","11","3","3","42.57","38.42","0.41","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35564","11","13","3","0","38.84","36.34","1.12","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35565","1","11","4","2","43.30","39.97","0.67","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35566","1","10","4","2","43.97","43.90","0.99","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35567","10","1","4","3","42.91","44.96","1.20","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35568","6","1","2","2","44.05","43.76","0.03","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35569","6","10","2","1","44.02","44.11","1.01","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35570","6","8","3","1","45.03","42.52","0.75","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35571","6","8","3","3","45.78","41.77","0.40","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35572","5","6","0","4","35.50","45.38","0.02","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35573","10","6","3","1","43.10","45.40","1.23","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35574","10","3","4","1","44.33","39.88","0.83","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35575","10","3","4","3","45.16","39.05","0.39","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35576","10","6","4","1","45.55","44.17","1.29","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35577","6","10","2","0","42.88","46.84","1.40","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35578","10","17","3","1","45.44","37.24","0.18","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35579","10","6","3","1","45.62","44.28","0.87","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35580","10","8","2","0","46.49","42.17","0.57","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35581","10","6","2","1","47.06","43.41","0.63","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35582","10","11","4","4","47.70","39.30","0.84","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35583","10","17","4","1","46.86","37.06","0.03","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35584","10","12","3","0","46.89","39.11","0.33","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35585","10","11","4","2","47.22","40.14","0.29","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35586","10","12","3","3","47.51","38.78","0.87","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35587","11","12","2","0","39.85","39.65","0.98","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35588","3","12","3","3","38.66","38.67","0.00","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35589","10","12","2","1","46.64","38.67","0.20","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35590","10","12","2","1","46.84","38.47","0.16","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35591","12","17","2","0","38.31","37.03","0.87","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35592","11","15","1","1","40.83","37.56","0.33","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35593","11","17","1","2","40.50","36.16","1.43","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35594","17","11","2","1","37.59","39.07","1.15","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35595","10","17","2","0","47.00","38.74","0.17","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35596","10","5","5","3","47.17","35.48","0.00","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35597","6","17","3","1","42.77","38.57","0.58","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35598","10","11","0","2","47.17","37.92","1.92","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35599","10","11","2","4","45.25","39.84","1.54","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35600","10","11","4","3","43.71","41.38","0.77","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35601","10","11","1","2","44.48","40.61","1.39","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35602","11","13","4","0","42.00","35.22","0.48","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35603","10","11","2","1","43.09","42.48","0.94","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35604","10","12","4","1","44.03","39.18","0.77","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35605","10","12","2","0","44.80","38.41","0.36","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35606","10","12","4","0","45.16","38.05","0.43","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35607","12","15","2","4","37.62","37.89","0.97","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35608","1","10","4","1","43.79","45.59","1.77","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35609","1","10","0","1","45.56","43.82","1.17","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35610","1","10","2","0","44.39","44.99","1.06","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35611","1","11","0","2","45.45","41.54","1.39","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35612","10","11","3","3","43.93","42.93","0.10","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35613","10","11","1","3","43.83","43.03","1.08","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35614","10","11","3","1","42.75","44.11","1.14","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35615","5","10","0","4","35.48","43.89","0.24","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35616","10","6","3","0","44.13","43.35","1.38","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35617","6","8","4","3","41.97","41.60","0.96","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35618","6","5","6","3","42.93","35.24","0.35","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35619","6","11","2","1","43.28","42.97","0.97","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35620","3","11","2","1","38.66","42.00","1.33","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35621","6","12","3","0","44.25","36.65","0.36","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35622","6","3","2","2","44.61","39.99","0.46","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35623","1","6","2","3","44.06","44.15","0.99","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35624","6","10","2","3","45.14","45.51","0.96","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35625","1","10","3","2","43.07","46.47","1.34","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35626","1","6","1","2","44.41","44.18","1.02","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35627","1","2","2","0","43.39","42.16","0.88","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35628","1","2","2","3","44.27","41.28","1.30","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35629","10","3","2","1","45.13","40.45","0.53","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35630","2","10","2","1","42.58","45.66","1.31","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35631","2","12","2","1","43.89","36.29","0.24","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35632","12","17","2","4","36.05","37.99","0.81","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35633","2","17","0","2","44.13","38.80","1.53","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35634","3","17","3","1","39.92","40.33","1.04","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35635","3","11","1","0","40.96","40.67","0.97","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35636","9","19","0","1","37.32","40.00","0.73","2018-11-24 21:58:41","2018-11-24 21:58:41"
"35637","1","10","2","4","42.97","44.35","0.86","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35638","10","11","2","1","45.21","39.70","0.45","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35639","6","10","3","3","45.20","45.66","0.05","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35640","6","1","2","2","45.25","42.11","0.31","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35641","3","1","2","2","41.93","42.42","0.05","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35642","1","3","3","1","42.37","41.98","0.96","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35643","1","4","2","1","43.33","42.11","0.88","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35644","1","4","3","4","44.21","41.23","1.30","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35645","1","4","2","2","42.91","42.53","0.04","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35646","3","15","3","2","41.02","38.86","0.78","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35647","1","6","2","1","42.87","44.94","1.21","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35648","1","6","2","0","44.08","43.73","0.97","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35649","1","4","2","1","45.05","42.57","0.75","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35650","8","1","1","0","40.64","45.80","1.52","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35651","8","3","1","0","42.16","41.80","0.96","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35652","8","6","1","1","43.12","42.77","0.03","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35653","8","4","2","0","43.09","41.82","0.87","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35654","4","8","1","0","40.95","43.96","1.30","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35655","4","8","5","0","42.25","42.66","1.56","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35656","1","19","3","0","44.28","40.73","0.97","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35657","1","19","1","0","45.25","39.76","0.45","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35658","1","4","3","1","45.70","43.81","0.81","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35659","1","19","4","3","46.51","39.31","0.28","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35660","1","4","2","1","46.79","43.00","0.62","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35661","19","8","1","1","39.03","41.10","0.21","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35662","4","8","4","1","42.38","40.89","1.28","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35663","8","4","1","1","39.61","43.66","0.41","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35664","8","4","3","0","40.02","43.25","1.98","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35665","8","4","1","0","42.00","41.27","0.93","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35666","2","17","2","1","42.60","39.29","0.67","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35667","2","17","1","0","43.27","38.62","0.53","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35668","2","17","1","2","43.80","38.09","1.57","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35669","5","2","2","2","34.89","42.23","0.73","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35670","5","2","3","0","35.62","41.50","2.38","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35671","5","2","2","0","38.00","39.12","1.11","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35672","2","5","0","0","38.01","39.11","0.11","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35673","12","2","4","1","35.24","38.12","1.93","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35674","3","12","3","1","40.84","37.17","0.63","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35675","1","4","2","1","47.41","40.34","0.29","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35676","1","11","2","1","47.70","39.25","0.16","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35677","1","10","1","4","47.86","45.61","1.84","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35678","2","10","1","0","36.19","47.45","2.00","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35679","2","19","4","0","38.19","39.24","1.66","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35680","6","19","2","0","42.80","37.58","0.48","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35681","6","19","1","5","43.28","37.10","2.43","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35682","11","13","1","2","39.09","34.74","1.44","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35683","2","3","2","0","39.85","41.47","1.16","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35684","2","4","1","0","41.01","40.05","0.90","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35685","2","5","1","0","41.91","39.00","0.71","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35686","2","3","3","2","42.62","40.31","0.77","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35687","2","4","1","1","43.39","39.15","0.42","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35688","2","4","0","1","42.97","39.57","1.34","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35689","4","5","3","1","40.91","38.29","0.74","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35690","3","4","5","3","39.54","41.65","1.21","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35691","8","3","2","3","42.93","40.75","1.22","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35692","8","3","2","4","41.71","41.97","0.97","2018-11-24 21:58:42","2018-11-24 21:58:42"
"35693","1","2","3","2","46.02","41.63","0.56","2018-11-24 21:58:49","2018-11-24 21:58:49"
"35694","1","2","0","0","46.58","41.07","0.55","2018-11-24 21:59:02","2018-11-24 21:59:02"
"35695","4","8","1","0","40.44","40.74","1.03","2018-11-25 01:34:04","2018-11-25 01:34:04"
"35696","4","5","3","0","41.47","37.55","0.91","2018-11-25 01:52:07","2018-11-25 01:52:07"
"35697","4","8","1","0","42.38","39.71","0.73","2018-11-25 02:07:54","2018-11-25 02:07:54"
"35698","5","4","2","2","36.64","43.11","0.65","2018-11-25 02:42:58","2018-11-25 02:42:58"
"35699","4","8","1","0","42.46","38.98","0.65","2018-11-25 02:48:06","2018-11-25 02:48:06"
"35700","4","8","4","0","43.11","38.33","0.78","2018-11-25 02:48:08","2018-11-25 02:48:08"
"35701","6","8","3","1","40.85","37.55","0.67","2018-11-25 17:59:33","2018-11-25 17:59:33"
"35702","6","1","1","0","41.52","46.03","1.45","2018-11-26 14:31:51","2018-11-26 14:31:51"
"35703","1","6","3","4","44.58","42.97","1.16","2018-11-26 14:37:51","2018-11-26 14:37:51"
"35704","1","2","0","0","43.42","41.62","0.18","2018-11-26 15:38:10","2018-11-26 15:38:10"
"35705","1","2","3","1","43.24","41.80","0.86","2018-11-26 15:50:07","2018-11-26 15:50:07"
"35706","1","2","1","4","44.10","40.94","1.97","2018-11-26 16:02:49","2018-11-26 16:02:49"
"35707","2","17","4","0","42.91","39.66","1.01","2018-11-26 16:12:16","2018-11-26 16:12:16"
"35708","2","17","2","1","43.92","38.65","0.47","2018-11-26 16:26:55","2018-11-26 16:26:55"
